scale_mu,g1,g2,g3,yt,lambda
737.9451225757188,0.4664913286328923,0.6458514280247712,1.074046906611414,0.8663110674069281,0.1006347422247606
775.7803780755152,0.4666254760996366,0.6455902553133682,1.07123984802374,0.8642058394000881,0.09987801168724014
815.5554886064531,0.4667597287502146,0.6453293582056087,1.068455070004727,0.8621167039338417,0.09912790301759203
857.3699126627898,0.4668940868408047,0.6450687366512876,1.065692276475624,0.8600434412425499,0.09838432461804582
901.3282080848269,0.4670285506263214,0.6448083905920906,1.062951176871997,0.8579858358162489,0.0976471867526941
947.5402935079729,0.467163120360451,0.6445483199618004,1.060231486011791,0.8559436762945427,0.09691640149845068
996.1217232165861,0.4672977962956868,0.6442885246864988,1.057532923967239,0.8539167553637231,0.09619188269757645
1047.193976089875,0.467432578683363,0.6440290046847621,1.054855215940496,0.8519048696570006,0.095473545911714
1100.88475936237,0.4675674677736882,0.6437697598678515,1.052198092142853,0.8499078196577355,0.09476130837737504
1157.328327958534,0.4677024638157772,0.6435107901398986,1.04956128767743,0.8479254096055632,0.09405508896282659
1216.665820199999,0.4678375670576828,0.6432520953980858,1.046944542425219,0.8459574474053115,0.09335480812632466
1279.045610724887,0.4679727777464266,0.6429936755328213,1.04434760093436,0.8440037445386132,0.09266038787564576
1344.623681501693,0.4681080961280283,0.6427355304279102,1.041770212312552,0.8420641159781174,0.09197175172886939
1413.56401186545,0.4682435224475355,0.6424776599607208,1.039212130122488,0.8401383801042128,0.09128882467636572
1486.038988551483,0.4683790569490512,0.6422200640023462,1.036673112280218,0.8382263586241742,0.0906115331439455
1562.229836752035,0.4685146998757624,0.6419627424177617,1.034152920956336,0.836327876493649,0.08993980495713019
1642.327073273648,0.4686504514699661,0.6417056950659787,1.031651322479911,0.8344427618404063,0.08927356930650261
1726.530982928415,0.4687863119730964,0.6414489218001936,1.029168087245053,0.8325708458902683,0.08861275671409971
1815.052119350329,0.4689222816257493,0.6411924224679336,1.026702989620057,0.8307119628951533,0.0879572990008108
1908.111831489046,0.4690583606677085,0.6409361969111983,1.024255807859004,0.8288659500631579,0.08730712925474586
2005.942817097552,0.4691945493379691,0.6406802449665979,1.021826324015783,0.8270326474906116,0.08666218180054019
2108.789704597753,0.4693308478747616,0.6404245664654878,1.019414323860413,0.8252118980960355,0.08602239216956288
2216.909664778952,0.4694672565155754,0.6401691612340994,1.017019596797635,0.8234035475559461,0.08538769707099786
2330.573053858772,0.4696037754971809,0.6399140290936681,1.014641935787658,0.8216074442424404,0.0847580343637676
2450.064089514529,0.4697404050556521,0.639659169860558,1.012281137269031,0.8198234391625046,0.0841333430292707
2575.681561575464,0.4698771454263877,0.6394045833463829,1.009937001083549,0.8180513858989923,0.08351356314490563
2707.739579152947,0.4700139968441326,0.639150269358125,1.007609330403138,0.8162911405532154,0.08289863585835412
2846.568356076872,0.4701509595429982,0.6388962276982499,1.005297931658656,0.8145425616890971,0.08228850336259855
2992.515036602229,0.4702880337564826,0.6386424581648196,1.003002614470553,0.8128055102788373,0.08168310887164884
3145.944563450566,0.4704252197174902,0.6383889605516015,1.000723191581335,0.8110798496500408,0.08108239659695524
3307.240590356871,0.4705625176583508,0.6381357346481765,0.9984594787897624,0.8093654454342634,0.08048631172448414
3476.806441403759,0.4706999278108384,0.6378827802400422,0.9962112948867534,0.8076621655169299,0.07989480039243531
